,core_code,core,unit,depth,order,type,density (g/cm3),P (mg/kg),P Density (kg/m3)
24,10110,10,1.0,1.0,4,erosion,0.9794372347629756,384.2315369261477,0.3763306740356743
25,10110,10,1.0,1.0,4,erosion,0.9794372347629756,381.3387423935091,0.37349736335788924
26,10200,10,2.0,0.0,4,erosion,1.2043553886488287,538.3064516129032,0.64831227574443
27,10200,10,2.0,0.0,4,erosion,1.2043553886488287,526.6798418972332,0.634309705681646
28,10200,10,2.0,0.0,4,erosion,1.2043553886488287,520.6286836935167,0.6270219606914333
29,10205,10,2.0,0.5,4,erosion,1.2356533494342599,452.09580838323353,0.5586336998939319
30,10205,10,2.0,0.5,4,erosion,1.2356533494342599,497.9757085020243,0.6153253521474249
31,10205,10,2.0,0.5,4,erosion,1.2356533494342599,515.2129817444219,0.6366246465645071
32,10210,10,2.0,1.0,4,erosion,1.1990979884119062,399.2094861660079,0.47869129181661074
33,10210,10,2.0,1.0,4,erosion,1.1990979884119062,340.3193612774451,0.4080762615254092
34,10210,10,2.0,1.0,4,erosion,1.1990979884119062,387.67395626242546,0.4648590611139597
35,10216,10,2.0,1.6,4,erosion,1.179054150008638,395.16129032258067,0.465916559277607
36,10216,10,2.0,1.6,4,erosion,1.179054150008638,390.56224899598396,0.46049404051542187
37,10216,10,2.0,1.6,4,erosion,1.179054150008638,356.99797160243406,0.4209199399625158
38,10220,10,2.0,2.0,4,erosion,1.2086270263413286,365.9274193548387,0.442269768711595
39,10220,10,2.0,2.0,4,erosion,1.2086270263413286,363.08316430020284,0.43883212518275416
40,10220,10,2.0,2.0,4,erosion,1.2086270263413286,369.4331983805668,0.4465069479904706
41,10300,10,3.0,0.0,4,erosion,1.0221536116879733,401.5904572564612,0.4104871363041165
42,10300,10,3.0,0.0,4,erosion,1.0221536116879733,387.3517786561265,0.39593301954712007
43,10300,10,3.0,0.0,4,erosion,1.0221536116879733,365.58044806517313,0.37367937535232426
44,10305,10,3.0,0.5,4,erosion,1.2635011413142103,348.0492813141684,0.43976066417404247
45,10305,10,3.0,0.5,4,erosion,1.2635011413142103,320.7920792079208,0.40532115820376646
46,10305,10,3.0,0.5,4,erosion,1.2635011413142103,331.02766798418975,0.4182538363046052
47,10310,10,3.0,1.0,4,erosion,1.2211133519040203,707.5848303393213,0.8640412839320862
48,10310,10,3.0,1.0,4,erosion,1.2211133519040203,766.798418972332,0.9363477876260077
49,10310,10,3.0,1.0,4,erosion,1.2211133519040203,752.4557956777996,0.9188338188197246
50,10315,10,3.0,1.5,4,erosion,1.5145420026272736,505.9642147117296,0.7663040550072387
51,10315,10,3.0,1.5,4,erosion,1.5145420026272736,575.0507099391481,0.8709384538434728
52,10315,10,3.0,1.5,4,erosion,1.5145420026272736,608.4812623274162,0.9215704296065363
53,10320,10,3.0,2.0,4,erosion,1.243621596668346,769.4610778443114,0.9569184142028889
54,10320,10,3.0,2.0,4,erosion,1.243621596668346,762.1951219512196,0.9478823145338003
55,10320,10,3.0,2.0,4,erosion,1.243621596668346,737.0517928286853,0.9166135274248765
56,10323,10,3.0,2.3,4,erosion,1.7420888566315882,307.9268292682927,0.5364358979261903
57,10323,10,3.0,2.3,4,erosion,1.7420888566315882,315.5241935483871,0.5496711815783136
58,10323,10,3.0,2.3,4,erosion,1.7420888566315882,267.82077393075355,0.4665675858392135
59,17100,17,1.0,0.0,5,erosion,1.3859821374587709,471.0,0.6527975867430811
60,17100,17,1.0,0.0,5,erosion,1.3859821374587709,441.0569105691057,0.6112969996515311
61,17100,17,1.0,0.0,5,erosion,1.3859821374587709,529.5315682281059,0.7339212947846852
62,17103,17,1.0,0.3,5,erosion,1.217416742362434,430.99999999999994,0.524706615958209
63,17103,17,1.0,0.3,5,erosion,1.217416742362434,373.50597609561754,0.4547124286712279
64,17103,17,1.0,0.3,5,erosion,1.217416742362434,471.0,0.5734032856527065
65,17200,17,2.0,0.0,5,erosion,1.2200454424808953,504.9212598425197,0.6160268818825781
66,17200,17,2.0,0.0,5,erosion,1.2200454424808953,512.1703853955376,0.6248711444755093
67,17200,17,2.0,0.0,5,erosion,1.2200454424808953,470.35573122529644,0.5738553662261919
68,17205,17,2.0,0.5,5,erosion,1.2072305294033958,599.403578528827,0.7236182994336456
69,17205,17,2.0,0.5,5,erosion,1.2072305294033958,609.3117408906883,0.7355797355271704
70,17205,17,2.0,0.5,5,erosion,1.2072305294033958,664.3426294820717,0.8020147042948855
71,17210,17,2.0,1.0,5,erosion,1.3511518608891575,665.9919028340081,0.899856198851281
72,17210,17,2.0,1.0,5,erosion,1.3511518608891575,588.5311871227365,0.7951950086721904
73,17210,17,2.0,1.0,5,erosion,1.3511518608891575,530.060120240481,0.7161917178460565
74,17300,17,3.0,0.0,5,erosion,1.11235088450268,605.2631578947369,0.6732650090410959
75,17300,17,3.0,0.0,5,erosion,1.11235088450268,571.1462450592885,0.635315030872084
76,17300,17,3.0,0.0,5,erosion,1.11235088450268,630.6042884990253,0.701453238083074
77,17305,17,3.0,0.5,5,erosion,1.070784563879509,584.6613545816733,0.62604635358294
78,17305,17,3.0,0.5,5,erosion,1.070784563879509,545.4545454545455,0.5840643075706413
79,17305,17,3.0,0.5,5,erosion,1.070784563879509,643.0,0.6885144745745243
80,17310,17,3.0,1.0,5,erosion,1.3273292660656013,590.4572564612326,0.7837311968617965
81,17310,17,3.0,1.0,5,erosion,1.3273292660656013,498.9939637826962,0.6623292917188515
82,17310,17,3.0,1.0,5,erosion,1.3273292660656013,650.0,0.8627640229426409
83,17315,17,3.0,1.5,5,erosion,1.2726194448501231,592.741935483871,0.7543349128748714
84,17315,17,3.0,1.5,5,erosion,1.2726194448501231,636.71875,0.8103006621506644
85,17315,17,3.0,1.5,5,erosion,1.2726194448501231,618.3431952662722,0.7869155738866147
86,17325,17,3.0,2.5,5,erosion,1.3013708523957948,606.1507936507936,0.7888269750137208
87,17325,17,3.0,2.5,5,erosion,1.3013708523957948,302.1653543307087,0.3932291847298317
88,17325,17,3.0,2.5,5,erosion,1.3013708523957948,583.8323353293413,0.7597823838837724
89,17330,17,3.0,3.0,5,erosion,1.2935668989191125,593.1174089068826,0.7672370473346153
90,17330,17,3.0,3.0,5,erosion,1.2935668989191125,575.0,0.7438009668784897
91,17330,17,3.0,3.0,5,erosion,1.2935668989191125,535.569105691057,0.692794467205663
92,17335,17,3.0,3.5,5,erosion,1.4890490879367781,273.9043824701195,0.4078570708990179
93,17335,17,3.0,3.5,5,erosion,1.4890490879367781,698.6027944111777,1.0402538538480488
94,17335,17,3.0,3.5,5,erosion,1.4890490879367781,581.8540433925049,0.8664092326259359
95,17340,17,3.0,4.0,5,erosion,1.3097498340233904,510.93439363817095,0.669196237264436
96,17340,17,3.0,4.0,5,erosion,1.3097498340233904,524.6548323471401,0.6871665795862365
97,17340,17,3.0,4.0,5,erosion,1.3097498340233904,500.00000000000006,0.6548749170116953
98,17343,17,3.0,4.3,5,erosion,1.247564646846038,1173.0382293762575,1.4634410243686924
99,17343,17,3.0,4.3,5,erosion,1.247564646846038,1052.0,1.312438008482032
100,17343,17,3.0,4.3,5,erosion,1.247564646846038,835.0,1.0417164801164418
101,07100,7,1.0,0.0,3,erosion,1.2461681499081054,329.6812749003984,0.410838304401975
102,07100,7,1.0,0.0,3,erosion,1.2461681499081054,299.0,0.3726042768225235
103,07100,7,1.0,0.0,3,erosion,1.2461681499081054,321.8503937007874,0.40107970966530554
104,07103,7,1.0,0.3,3,erosion,1.0930463680077291,394.78957915831666,0.4315233156262979
105,07103,7,1.0,0.3,3,erosion,1.0930463680077291,355.7114228456914,0.38880907880034454
106,07103,7,1.0,0.3,3,erosion,1.0930463680077291,372.4899598393574,0.40714879772175455
107,07200,7,2.0,0.0,3,erosion,1.0955107743687866,489.02195608782444,0.5357288217971113
108,07200,7,2.0,0.0,3,erosion,1.0955107743687866,560.204081632653,0.6137096072739426
109,07200,7,2.0,0.0,3,erosion,1.0955107743687866,527.7777777777778,0.5781862420279709
110,07205,7,2.0,0.5,3,erosion,0.9554503461820154,483.16831683168317,0.4616433355810134
111,07205,7,2.0,0.5,3,erosion,0.9554503461820154,469.00000000000006,0.44810621235936526
